Gene	FDR	RANKS_score
OR5AS1	0.499809635211475	-0.440764754459519
MXD3	0.499809635211475	-0.440376785773229
ZSWIM3	0.499809635211475	-0.439929195871463
RBM38	0.499809635211475	-0.439528337676252
PIH1D3	0.499809635211475	-0.439456062905999
SCRN3	0.499809635211475	-0.439427483185311
PCYOX1L	0.499809635211475	-0.439408874962944
DHRS9	0.499809635211475	-0.439381170920727
PLAC1	0.499809635211475	-0.439203972595746
NPTX2	0.499809635211475	-0.439090471858273
JDP2	0.499809635211475	-0.439034266013349
CLN5	0.499809635211475	-0.438840477965779
MANEA	0.499809635211475	-0.43876847062559
GINM1	0.499809635211475	-0.438232051518251
AKAP12	0.499809635211475	-0.438115281342584
OR4C15	0.499809635211475	-0.437800803171152
NR2C2	0.499809635211475	-0.437705584370991
SLC35G2	0.499809635211475	-0.43764250238088
GNG11	0.499809635211475	-0.437612046537447
OR4K15	0.499809635211475	-0.43752391631026
CALCRL	0.499809635211475	-0.437312698788215
PSPH	0.499809635211475	-0.437198739548558
FXYD4	0.499809635211475	-0.437113393571528
CEP78	0.499809635211475	-0.436959052042529
CD9	0.499809635211475	-0.436672981680435
C20orf196	0.499809635211475	-0.43636216401639
SNX31	0.499809635211475	-0.436352155651777
IFFO2	0.499809635211475	-0.43623059065762
KLRC4	0.499809635211475	-0.436187121286792
FETUB	0.499809635211475	-0.436032010893245
ITPKC	0.499809635211475	-0.435605674360009
TAAR1	0.499809635211475	-0.43513862655432
TAS2R14	0.499809635211475	-0.435123758168689
TAX1BP3	0.499809635211475	-0.435094685391559
TUSC2	0.499809635211475	-0.435013052685317
RBMY1D	0.499809635211475	-0.434966021469823
ADAMDEC1	0.499809635211475	-0.434816370077527
TUBA3E	0.499809635211475	-0.434692894000204
TSPAN19	0.499809635211475	-0.43451164550997
DPYSL5	0.499809635211475	-0.434323812025143
GAS2	0.499809635211475	-0.434213123050095
KRTAP22-2	0.499809635211475	-0.434063333932453
SLC25A21	0.499809635211475	-0.433988644651036
C1orf185	0.499809635211475	-0.433929646877084
C8orf86	0.499809635211475	-0.433692665198819
SNTN	0.499809635211475	-0.433452666823153
C12orf50	0.499809635211475	-0.433286965979231
SPRED1	0.499809635211475	-0.433042459538576
FZD3	0.499809635211475	-0.433035256985566
OR6B2	0.499809635211475	-0.432630315354493
ALG10	0.499809635211475	-0.43234262731669
KIAA1210	0.499809635211475	-0.432303127016706
HHLA2	0.499809635211475	-0.432261388609785
IFNA13	0.499809635211475	-0.432181585694898
CREBL2	0.499809635211475	-0.432048902700879
CTXN2	0.499809635211475	-0.431903172659572
LRRC8D	0.499809635211475	-0.431759268575444
GUCA1C	0.499809635211475	-0.431710973975902
CLGN	0.499809635211475	-0.431604503219539
WDR16	0.499809635211475	-0.431527750612002
HMMR	0.499809635211475	-0.431521262346153
TAS2R7	0.499809635211475	-0.431446020686061
CD36	0.499809635211475	-0.431415228129193
PDGFC	0.499809635211475	-0.431384891778726
SAT1	0.499809635211475	-0.431294336258655
OR8D4	0.499809635211475	-0.430867159465602
REEP3	0.499809635211475	-0.430176186735567
RNF128	0.499809635211475	-0.430071719336866
SPIN2B	0.499809635211475	-0.429922682868032
TMEM244	0.499809635211475	-0.429138317184942
CLDN17	0.499809635211475	-0.42903814980409
EIF4A2	0.499809635211475	-0.428934455546585
SGPP2	0.499809635211475	-0.428688258622423
ECHDC1	0.499809635211475	-0.428602968973817
PLEKHH2	0.499809635211475	-0.428576721033663
USP1	0.499809635211475	-0.428492834235461
SPATA31A1	0.499809635211475	-0.428470732418553
TRAPPC6B	0.499809635211475	-0.428144979747145
SSX4	0.499809635211475	-0.428084237789123
SSX4B	0.499809635211475	-0.428084237789123
NUTM2B	0.499809635211475	-0.427840579730146
STRA8	0.499809635211475	-0.427640980021024
UGT2A1	0.499809635211475	-0.427622192434949
ZFP1	0.499809635211475	-0.427445426630377
CHIC1	0.499809635211475	-0.427093143714731
PRR23C	0.499809635211475	-0.426995560381248
GIMAP6	0.499809635211475	-0.426977759683636
CDKL5	0.499809635211475	-0.42694072427036
GJB1	0.499809635211475	-0.42681996698706
FOXL2	0.499809635211475	-0.426755600069365
ICOS	0.499809635211475	-0.42656665087193
ZBP1	0.499809635211475	-0.426326051112312
ATP7A	0.499809635211475	-0.426259688720367
LYPLA1	0.499809635211475	-0.42604233942821
RBBP9	0.499809635211475	-0.425827558949003
CCL20	0.499809635211475	-0.42540325972181
CCDC179	0.499809635211475	-0.425357006778225
RFX7	0.499809635211475	-0.42533293137043
CASP6	0.499809635211475	-0.42509927132655
MMP8	0.499809635211475	-0.424464239533244
RIIAD1	0.499809635211475	-0.424291418382287
HDAC2	0.499809635211475	-0.42418075665419
NSUN7	0.499809635211475	-0.423761551758968
WISP1	0.499809635211475	-0.423749029249192
OTOGL	0.499809635211475	-0.423532704296426
UBE2D1	0.499809635211475	-0.42351593343329
KIAA1024L	0.499809635211475	-0.423399940733397
SESN1	0.499809635211475	-0.423349847600144
MB21D2	0.499809635211475	-0.422979799905443
RPRM	0.499809635211475	-0.422815908316537
SNX12	0.499809635211475	-0.422736398725029
ZNF814	0.499809635211475	-0.42264012751303
SCIMP	0.499809635211475	-0.422247395395335
ALPPL2	0.499809635211475	-0.422137454209099
GRXCR2	0.499809635211475	-0.422125486330963
DPYD	0.499809635211475	-0.422013397099315
THUMPD2	0.499809635211475	-0.421631943887635
FAM175B	0.499809635211475	-0.421536321084475
DEFB121	0.499809635211475	-0.421150047198428
TSPAN5	0.499809635211475	-0.421143079608329
NXF2	0.499809635211475	-0.420780673924645
MAP9	0.499809635211475	-0.420314929239199
TMEM50A	0.499809635211475	-0.41997994737286
HTR1F	0.499809635211475	-0.419766252363082
HCAR3	0.499809635211475	-0.419513970814556
TMEM67	0.499809635211475	-0.419299287610588
DIRC1	0.499809635211475	-0.419226272853443
RNF148	0.499809635211475	-0.419128960004536
FUNDC1	0.499809635211475	-0.418956092974829
RAG1	0.499809635211475	-0.418885101893361
CALM2	0.499809635211475	-0.418778801709072
GPR171	0.499809635211475	-0.4187565302473
AIMP2	0.499809635211475	-0.418272135566153
ERICH1	0.499809635211475	-0.418059837759317
IFNA1	0.499809635211475	-0.417992815999862
PCP4L1	0.499809635211475	-0.417916254444629
CFH	0.499809635211475	-0.4178412620148
UTY	0.499809635211475	-0.417724938034481
KIF25	0.499809635211475	-0.417448733314124
IL2RG	0.499809635211475	-0.417367537450848
SPANXN1	0.499809635211475	-0.416558794949911
SRY	0.499809635211475	-0.41607277392803
ING2	0.499809635211475	-0.415864382465474
PI4K2B	0.499809635211475	-0.415786266472176
ZNF37A	0.499809635211475	-0.415597467185176
SPATA31A2	0.499809635211475	-0.415597293662425
UBE2V2	0.499809635211475	-0.415590840526157
BTBD7	0.499809635211475	-0.415358522980919
SLX4IP	0.499809635211475	-0.415353988030796
FAM159B	0.499809635211475	-0.415243464130539
SCML1	0.499809635211475	-0.415101459001817
PLD5	0.499809635211475	-0.41466435922275
NAT1	0.499809635211475	-0.414631800646792
NXF2B	0.499809635211475	-0.414606548283233
HNF4G	0.499809635211475	-0.41460149168556
ARL13A	0.499809635211475	-0.414487045751161
KCNK15	0.499809635211475	-0.414426234574733
PTCHD1	0.499809635211475	-0.414324306290974
SYTL5	0.499809635211475	-0.414134359027473
BACH1	0.499809635211475	-0.414012315781445
KLRK1	0.499809635211475	-0.413959601253314
TBC1D4	0.499809635211475	-0.413735264484136
C6orf99	0.499809635211475	-0.413716134576826
SDCBP	0.499809635211475	-0.4137005927982
PHF6	0.499809635211475	-0.413650071803897
TC2N	0.499809635211475	-0.413422571534338
LAPTM4A	0.499809635211475	-0.412946540133079
GDPD4	0.499809635211475	-0.412175093219967
CRLF2	0.499809635211475	-0.411881508641066
UBE4B	0.499809635211475	-0.411799110212148
FAM46D	0.499809635211475	-0.411738322082433
F2RL3	0.499809635211475	-0.411537356226667
FGF3	0.499809635211475	-0.411128902183722
C4orf27	0.499809635211475	-0.410495989699598
ANKDD1B	0.499809635211475	-0.410491775351429
GRB14	0.499809635211475	-0.410402871563219
GGCT	0.499809635211475	-0.410396562568659
CAMK2D	0.499809635211475	-0.410280747151918
NAT2	0.499809635211475	-0.410254588116797
NRK	0.499809635211475	-0.410230217420131
TBC1D7	0.499809635211475	-0.409471254348455
TMEM70	0.499809635211475	-0.409367434500499
C9orf72	0.499809635211475	-0.409358977949444
HMGN3	0.499809635211475	-0.408939560640074
DTX2	0.499809635211475	-0.408828225484295
NLRP14	0.499809635211475	-0.408662003408685
OR5F1	0.499809635211475	-0.408365506685271
DDX3X	0.499809635211475	-0.407964946249363
PPIC	0.499809635211475	-0.407796457602664
F8	0.499809635211475	-0.407748225163558
ZNF563	0.499809635211475	-0.407640951786274
DPP4	0.499809635211475	-0.407599210970518
PID1	0.499809635211475	-0.40690917866791
C10orf131	0.499809635211475	-0.40650241927104
GLRB	0.499809635211475	-0.405923497541255
TRAF5	0.499809635211475	-0.405916688899002
HRG	0.499809635211475	-0.405226726807799
NUTM2D	0.499809635211475	-0.405194313286415
BAG2	0.499809635211475	-0.404960953185544
OR5T3	0.499809635211475	-0.404789896327361
FAM92A1	0.499809635211475	-0.404634372507386
IGJ	0.499809635211475	-0.40435814231616
ZHX2	0.499809635211475	-0.404316330249097
SPANXC	0.499809635211475	-0.404282003048359
DNAJC27	0.499809635211475	-0.404189288618812
CCDC176	0.499809635211475	-0.403279193272362
CELA1	0.499809635211475	-0.403235311358872
BTBD8	0.499809635211475	-0.402984566062283
C6orf163	0.499809635211475	-0.402857945352442
GPATCH2	0.499809635211475	-0.402676283006681
ARL5B	0.499809635211475	-0.402666583418815
C8orf89	0.499809635211475	-0.402637603643595
PEA15	0.499809635211475	-0.402076287493188
FAM21B	0.499809635211475	-0.40182515353619
KLRC3	0.499809635211475	-0.401820669966159
FNDC3B	0.499809635211475	-0.401820623399134
TGIF2LX	0.499809635211475	-0.401445538096237
SLC16A7	0.499809635211475	-0.401295985836706
SPINK13	0.499809635211475	-0.40114256814201
COX6B2	0.499809635211475	-0.401020336336425
PFKFB2	0.499809635211475	-0.400900986778087
OPN5	0.499809635211475	-0.400692009572687
LIPM	0.499809635211475	-0.400577267782329
ZNF251	0.499809635211475	-0.400205041610239
PKIA	0.499809635211475	-0.399781693021196
ZSCAN5B	0.499809635211475	-0.399418171098516
MCTP2	0.499809635211475	-0.399358121305073
SRGN	0.499809635211475	-0.398938956356842
MCF2	0.499809635211475	-0.398463141334484
MAPRE2	0.499809635211475	-0.398444121794349
NUP62CL	0.499809635211475	-0.397832902773739
SMAP1	0.499809635211475	-0.397181918965405
KIAA1456	0.499809635211475	-0.396948913739344
BTBD3	0.499809635211475	-0.396537425445967
C5orf46	0.499809635211475	-0.396302619648723
MYOZ2	0.499809635211475	-0.39630240602283
TBC1D15	0.499809635211475	-0.396283733481805
S100A7	0.499809635211475	-0.396071167713503
RAB5B	0.499809635211475	-0.39588003329612
RPL26L1	0.499809635211475	-0.395702021027571
ANKRD45	0.499809635211475	-0.395684175334956
ZNF326	0.499809635211475	-0.395526539148143
RPGR	0.499809635211475	-0.395200807827886
PTH	0.499809635211475	-0.394711086161774
CNOT7	0.499809635211475	-0.394532336887666
CHCHD7	0.499809635211475	-0.394448290894877
SPANXA2	0.499809635211475	-0.39432668460418
SPANXA1	0.499809635211475	-0.39432668460418
RAPGEF2	0.499809635211475	-0.393976142584315
ZNF679	0.499809635211475	-0.393937030368384
LDHAL6B	0.499809635211475	-0.393525526387167
KIAA1715	0.499809635211475	-0.393476808070065
SYP	0.499809635211475	-0.39281759308518
PHC3	0.499809635211475	-0.392816257140393
RIBC1	0.499809635211475	-0.392322518975236
ZMAT3	0.499809635211475	-0.392234266906698
OSBPL3	0.499809635211475	-0.391744863992806
CCNG1	0.499809635211475	-0.391679006361338
LGALS8	0.499809635211475	-0.391594008243319
PPP4R4	0.499809635211475	-0.391408694724947
SPAG16	0.499809635211475	-0.391307573659232
TAS2R31	0.499809635211475	-0.390925374126557
RS1	0.499809635211475	-0.390773345152402
HOOK1	0.499809635211475	-0.390567974177499
JRKL	0.499809635211475	-0.390303807430307
BMP15	0.499809635211475	-0.390207818502091
OR7G1	0.499809635211475	-0.390172428947756
SPINK6	0.499809635211475	-0.389681713327212
OR8G1	0.499809635211475	-0.389624454597745
ZNF708	0.499809635211475	-0.389569321661947
CDY2B	0.499809635211475	-0.389452110070638
CDY2A	0.499809635211475	-0.389452110070638
SUCLG2	0.499809635211475	-0.389323872663595
ICA1	0.499809635211475	-0.389014998645489
ZNF660	0.499809635211475	-0.388983515921918
PVRL3	0.499809635211475	-0.388627222258407
ZNF813	0.499809635211475	-0.388326766133188
WDR17	0.499809635211475	-0.388162085265012
CDKN1B	0.499809635211475	-0.388090927342794
MTCP1	0.499809635211475	-0.388087217342731
MBNL3	0.499809635211475	-0.387754241501482
DMGDH	0.499809635211475	-0.387618955719355
C10orf120	0.499809635211475	-0.387299061724509
CNBD1	0.499809635211475	-0.387258629316926
UBD	0.499809635211475	-0.387252838814259
COL21A1	0.499809635211475	-0.38709243635373
OR4A47	0.499809635211475	-0.387069678251206
DACT1	0.499809635211475	-0.386942851271041
UGT2B28	0.499809635211475	-0.386855674053473
OR7E24	0.499809635211475	-0.386545612609197
UGT2B15	0.499809635211475	-0.38631769836774
SGTB	0.499809635211475	-0.386197749803514
HCAR2	0.499809635211475	-0.386104904665366
PATE2	0.499809635211475	-0.386012718922987
TMEM133	0.499809635211475	-0.385996964741823
WDR49	0.499809635211475	-0.385467584053921
OR2L5	0.499809635211475	-0.385294233456628
ACBD7	0.499809635211475	-0.384139678021575
SH2D1A	0.499809635211475	-0.38408623328087
C12orf42	0.499809635211475	-0.384075696258267
NDP	0.499809635211475	-0.383510227639804
MPV17L	0.499809635211475	-0.38344661322337
PDS5B	0.499809635211475	-0.383192818299636
OR2M5	0.499809635211475	-0.383168606290657
JAK2	0.499809635211475	-0.382731043347489
SLC25A5	0.499809635211475	-0.382662002489663
UBE2E1	0.499809635211475	-0.382556511392064
BPHL	0.499809635211475	-0.381941781067699
NLRP11	0.499809635211475	-0.380997214639526
OR6A2	0.499809635211475	-0.380983177864366
RNF214	0.499809635211475	-0.380965714417065
FATE1	0.499809635211475	-0.380619630515346
EIF1AX	0.499809635211475	-0.38041779035485
HRH4	0.499809635211475	-0.380026529864138
PIH1D2	0.499809635211475	-0.379865836998798
KRTAP22-1	0.499809635211475	-0.379856039640556
DTWD1	0.499809635211475	-0.379853640139499
ACY3	0.499809635211475	-0.37973125039575
ECI1	0.499809635211475	-0.379597728620217
CLEC4M	0.499809635211475	-0.3794124470703
ACRV1	0.499809635211475	-0.379079357877544
ZNF540	0.499809635211475	-0.379042303745303
RYK	0.499809635211475	-0.378950678306734
IFNB1	0.499809635211475	-0.378849296884767
CDKL3	0.499809635211475	-0.3779812751741
TMCC3	0.499809635211475	-0.37747518480717
CC2D2B	0.499809635211475	-0.377451333773041
PLBD1	0.499809635211475	-0.3766160506947
PIEZO2	0.499809635211475	-0.376457697047985
VPREB3	0.499809635211475	-0.375003737042239
PNMA6A	0.499809635211475	-0.374960434315139
MAOA	0.499809635211475	-0.374588752379717
CD99	0.499809635211475	-0.374463502110626
TMEM256	0.499809635211475	-0.374042309562146
EIF4E3	0.499809635211475	-0.373716802157254
BIN3	0.499809635211475	-0.373239877613026
NAPSA	0.499809635211475	-0.37320567465637
ZNF649	0.499809635211475	-0.372704278174882
ZNF670	0.499809635211475	-0.37247061994544
PMP2	0.499809635211475	-0.371983474233567
DCBLD1	0.499809635211475	-0.371852535646412
DNAJC5	0.499809635211475	-0.371721013846035
OVOL1	0.499809635211475	-0.371071342632382
DEFB104B	0.499809635211475	-0.370805535443629
DEFB104A	0.499809635211475	-0.370805535443629
C1GALT1	0.499809635211475	-0.370601559201606
STK33	0.499809635211475	-0.370389247688627
PCDH11X	0.499809635211475	-0.370261094774696
LARP7	0.499809635211475	-0.37022188240824
C13orf45	0.499809635211475	-0.369891675839543
RSPO3	0.499809635211475	-0.369873848501376
C7orf66	0.499809635211475	-0.369788159986605
VAMP7	0.499809635211475	-0.369697709705795
CDK8	0.499809635211475	-0.369604368481881
OR51A2	0.499809635211475	-0.369555498838854
PAPD4	0.499809635211475	-0.369393207810651
ASAH1	0.499809635211475	-0.369388781228068
ANKRD32	0.499809635211475	-0.369324435065462
C12orf49	0.499809635211475	-0.369040579931998
CA5B	0.499809635211475	-0.369008085561719
OR9K2	0.499809635211475	-0.368161972780431
SCN4B	0.499809635211475	-0.368010961150045
ZNF736	0.499809635211475	-0.36799147519912
ANKRD36C	0.499809635211475	-0.36759881372487
C4orf33	0.499809635211475	-0.36737300936616
AGGF1	0.499809635211475	-0.36690259492429
ANKRD18A	0.499809635211475	-0.366627569291209
PHC1	0.499809635211475	-0.366253777314043
PRAMEF11	0.499809635211475	-0.36619036991811
DEFA3	0.499809635211475	-0.365878471349192
CPSF4L	0.499809635211475	-0.36586474612281
HSPB11	0.499809635211475	-0.365822685591375
FKBP14	0.499809635211475	-0.365672855045571
ZNF124	0.499809635211475	-0.36551841466579
FRS2	0.499809635211475	-0.364853332382177
TUSC3	0.499809635211475	-0.364168031523124
S100A11	0.499809635211475	-0.363631777259865
SLC26A2	0.499809635211475	-0.362924757489015
ALKBH3	0.499809635211475	-0.362900261060613
ZNF485	0.499809635211475	-0.362319919520144
ACER3	0.499809635211475	-0.362158102101129
IFNA2	0.499809635211475	-0.362002774241689
CPA6	0.499809635211475	-0.361602768827722
RABL3	0.499809635211475	-0.361509020022992
ASPN	0.499809635211475	-0.359912727853488
C1orf227	0.499809635211475	-0.359547942353063
RGS2	0.499809635211475	-0.358780304187462
OR5AK2	0.499809635211475	-0.358332471467704
PMS1	0.499809635211475	-0.357401738429805
ANO5	0.499809635211475	-0.357343585743912
MRS2	0.499809635211475	-0.357144942078471
RIC8A	0.499809635211475	-0.357094168472438
ITM2A	0.499809635211475	-0.356955611830767
OR13C2	0.499809635211475	-0.356785413937944
KAL1	0.499809635211475	-0.356545218675506
LRRC1	0.499809635211475	-0.356509468775268
MFAP3	0.499809635211475	-0.356430724215165
CARD18	0.499809635211475	-0.356310052971637
FNIP2	0.499809635211475	-0.355720480492379
TRAF6	0.499809635211475	-0.355671356016514
TAX1BP1	0.499809635211475	-0.355598548014004
KIAA1244	0.499809635211475	-0.355456211636166
FEM1B	0.499809635211475	-0.353932934633154
HEBP2	0.499809635211475	-0.35373551597597
LZIC	0.499809635211475	-0.353704932517237
XYLT1	0.499809635211475	-0.353647818220322
ZNF302	0.499809635211475	-0.353464649947094
PHF11	0.499809635211475	-0.353331046283906
S100G	0.499809635211475	-0.352622921733487
EDIL3	0.499809635211475	-0.35251494988881
ZNF549	0.499809635211475	-0.352079707223186
CCDC160	0.499809635211475	-0.351509207077537
ITGB6	0.499809635211475	-0.350844925767492
OCIAD2	0.499809635211475	-0.350405270056419
MAP7D2	0.499809635211475	-0.349954382441865
GPR22	0.499809635211475	-0.349603561328042
APOOL	0.499809635211475	-0.348272891807906
CETN3	0.499809635211475	-0.348163564730673
DEFA1	0.499809635211475	-0.346430801356395
DEFA1B	0.499809635211475	-0.346430801356395
ASZ1	0.499809635211475	-0.346405180612473
STEAP1B	0.499809635211475	-0.345905207946641
CD200R1	0.499809635211475	-0.345405244349551
IMPA1	0.499809635211475	-0.345374585562167
UBE2E3	0.499809635211475	-0.34524381248297
C1orf146	0.499809635211475	-0.345035531241915
ETV1	0.499809635211475	-0.343827007825319
CT45A5	0.499809635211475	-0.342285087518608
IL13RA2	0.499809635211475	-0.34197660268794
